account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_mins,total_calls,total_charge,avg_min_per_call
126.0,1,0,0,0.0,103.7,93.0,17.63,127.0,107.0,10.8,329.3,66.0,14.82,14.4,1.0,3.89,0.0,560.0,266.0,43.25,2.1052631578947367
103.0,1,0,0,0.0,173.5,83.0,29.5,244.3,65.0,20.77,221.6,66.0,9.97,9.7,2.0,2.62,3.0,639.4,214.0,60.239999999999995,2.9878504672897197
177.0,0,0,0,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,552.9,252.0,45.79,2.194047619047619
80.0,2,0,0,0.0,203.7,92.0,34.63,216.4,97.0,18.39,154.2,66.0,6.94,7.6,5.0,2.05,2.0,574.3,255.0,59.96,2.252156862745098
87.0,1,0,0,0.0,146.3,108.0,24.87,171.8,102.0,14.6,167.5,66.0,7.54,5.3,9.0,1.43,1.0,485.6,276.0,47.01,1.7594202898550726
117.0,2,0,0,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2.0,517.7,242.0,50.400000000000006,2.1392561983471077
140.0,1,0,0,0.0,149.7,71.0,25.45,212.5,97.0,18.06,245.9,67.0,11.07,12.6,4.0,3.4,3.0,608.1,235.0,54.58,2.587659574468085
99.0,0,0,0,0.0,155.3,93.0,26.4,265.7,95.0,22.58,145.7,67.0,6.56,12.4,4.0,3.35,0.0,566.7,255.0,55.54,2.222352941176471
113.0,0,0,0,0.0,193.8,99.0,32.95,221.4,125.0,18.82,172.3,67.0,7.75,10.6,6.0,2.86,1.0,587.5,291.0,59.52,2.0189003436426116
205.0,2,0,0,0.0,49.9,123.0,8.48,150.7,81.0,12.81,188.2,67.0,8.47,10.1,4.0,2.73,2.0,388.79999999999995,271.0,29.759999999999998,1.4346863468634685
56.0,1,1,0,0.0,177.7,114.0,30.21,215.6,110.0,18.33,236.7,67.0,10.65,10.5,5.0,2.84,1.0,630.0,291.0,59.19,2.1649484536082473
130.0,1,0,1,45.0,174.5,120.0,29.67,217.5,95.0,18.49,220.3,67.0,9.91,12.2,2.0,3.29,1.0,612.3,282.0,58.06999999999999,2.171276595744681
107.0,2,1,0,0.0,273.5,104.0,46.5,183.8,68.0,15.62,153.8,67.0,6.92,11.0,9.0,2.97,2.0,611.1,239.0,69.03999999999999,2.5569037656903766
64.0,0,0,1,19.0,291.1,150.0,49.49,226.7,123.0,19.27,219.1,67.0,9.86,7.5,2.0,2.03,1.0,736.9,340.0,78.62,2.1673529411764707
89.0,0,0,0,0.0,105.9,151.0,18.0,189.6,142.0,16.12,170.9,67.0,7.69,12.7,7.0,3.43,0.0,466.4,360.0,41.81,1.2955555555555556
122.0,1,0,0,0.0,215.6,86.0,36.65,167.8,59.0,14.26,207.0,67.0,9.32,6.4,8.0,1.73,3.0,590.4,212.0,60.23,2.7849056603773583
169.0,0,0,0,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2.0,505.09999999999997,259.0,49.800000000000004,1.95019305019305
76.0,2,1,0,0.0,241.0,120.0,40.97,231.8,96.0,19.7,220.2,67.0,9.91,9.9,1.0,2.67,1.0,693.0,283.0,70.58,2.4487632508833923
96.0,0,0,0,0.0,197.7,68.0,33.61,250.5,53.0,21.29,181.2,67.0,8.15,10.5,3.0,2.84,3.0,629.4,188.0,63.05,3.347872340425532
116.0,1,0,1,27.0,204.7,118.0,34.8,209.4,91.0,17.8,212.9,67.0,9.58,7.0,2.0,1.89,2.0,627.0,276.0,62.17999999999999,2.2717391304347827
210.0,0,0,0,0.0,104.6,121.0,17.78,149.5,71.0,12.71,255.1,67.0,11.48,6.5,8.0,1.76,2.0,509.2,259.0,41.97,1.966023166023166
95.0,2,1,1,41.0,136.8,91.0,23.26,200.8,61.0,17.07,133.7,67.0,6.02,10.3,9.0,2.78,5.0,471.3,219.0,46.349999999999994,2.152054794520548
64.0,1,0,1,22.0,200.4,80.0,34.07,131.1,84.0,11.14,230.7,67.0,10.38,7.6,5.0,2.05,1.0,562.2,231.0,55.59,2.433766233766234
43.0,1,1,0,0.0,251.5,105.0,42.76,212.8,104.0,18.09,157.8,67.0,7.1,9.3,4.0,2.51,0.0,622.1,276.0,67.94999999999999,2.253985507246377
44.0,1,0,0,0.0,322.6,133.0,53.46,151.8,90.0,13.82,190.7,67.0,8.94,7.3,2.0,1.97,4.0,665.1,290.0,76.22,2.293448275862069
95.0,2,1,1,41.0,124.8,90.0,24.26,202.8,56.0,17.07,136.7,67.0,6.02,10.3,10.0,2.78,5.0,464.3,213.0,47.349999999999994,2.17981220657277
66.0,0,0,1,40.0,141.7,87.0,24.09,268.3,89.0,22.81,241.3,68.0,10.86,8.5,7.0,2.3,0.0,651.3,244.0,57.76,2.669262295081967
144.0,1,0,0,0.0,133.3,101.0,22.66,255.5,127.0,21.72,228.6,68.0,10.29,11.6,2.0,3.13,0.0,617.4,296.0,54.669999999999995,2.085810810810811
70.0,1,0,1,24.0,249.5,101.0,42.42,259.7,98.0,22.07,222.7,68.0,10.02,9.8,4.0,2.65,1.0,731.9,267.0,74.51,2.7411985018726592
102.0,1,0,1,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3.0,434.7,268.0,40.87,1.6220149253731342
81.0,0,0,0,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,604.0,282.0,56.66,2.141843971631206
109.0,1,0,0,0.0,200.1,72.0,34.02,300.9,120.0,25.58,236.0,68.0,10.62,11.9,5.0,3.21,0.0,737.0,260.0,70.22,2.8346153846153848
54.0,0,0,0,0.0,134.3,73.0,22.83,155.5,100.0,13.22,102.1,68.0,4.59,14.7,4.0,3.97,3.0,391.9,241.0,40.64,1.6261410788381743
128.0,2,0,0,0.0,187.3,84.0,31.84,270.8,95.0,23.02,206.4,68.0,9.29,10.1,5.0,2.73,1.0,664.5,247.0,64.15,2.6902834008097165
128.0,1,0,0,0.0,237.9,125.0,40.44,247.6,93.0,21.05,208.9,68.0,9.4,13.9,4.0,3.75,1.0,694.4,286.0,70.89,2.427972027972028
82.0,1,0,1,24.0,155.2,131.0,26.38,244.5,106.0,20.78,122.4,68.0,5.51,10.7,3.0,2.89,1.0,522.1,305.0,52.669999999999995,1.7118032786885247
75.0,0,0,0,0.0,147.5,110.0,25.08,191.7,97.0,16.29,135.0,68.0,6.08,16.4,3.0,4.43,2.0,474.2,275.0,47.449999999999996,1.7243636363636363
127.0,0,0,1,22.0,166.0,114.0,28.22,174.5,103.0,14.83,244.9,68.0,11.02,10.2,6.0,2.75,1.0,585.4,285.0,54.06999999999999,2.0540350877192983
108.0,1,0,0,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,5.0,2.54,0.0,576.1999999999999,288.0,58.82,2.000694444444444
75.0,2,0,1,41.0,130.9,115.0,22.25,203.4,110.0,17.29,171.7,68.0,7.73,12.4,4.0,3.35,1.0,506.0,293.0,47.269999999999996,1.726962457337884
161.0,1,0,0,0.0,151.6,117.0,25.77,219.4,87.0,18.65,224.7,68.0,10.11,4.0,5.0,1.08,1.0,595.7,272.0,54.53,2.190073529411765
35.0,2,0,1,27.0,241.7,87.0,41.09,142.0,101.0,12.07,288.9,68.0,13.0,9.4,4.0,2.54,1.0,672.5999999999999,256.0,66.16,2.6273437499999996
63.0,2,0,1,13.0,214.2,61.0,36.41,181.2,88.0,15.4,174.0,68.0,7.83,10.3,2.0,2.78,0.0,569.4,217.0,59.63999999999999,2.6239631336405527
70.0,2,0,1,30.0,143.4,72.0,24.38,170.0,92.0,14.45,127.9,68.0,5.76,9.4,4.0,2.54,3.0,441.29999999999995,232.0,44.589999999999996,1.9021551724137928
180.0,1,0,0,0.0,227.9,112.0,37.23,243.0,95.0,20.25,230.1,68.0,9.72,6.7,4.0,1.81,3.0,701.0,275.0,67.2,2.5490909090909093
162.0,0,0,0,0.0,229.6,90.0,35.99,271.0,72.0,22.72,243.7,68.0,11.28,10.4,5.0,2.81,2.0,744.3,230.0,69.99,3.236086956521739
60.0,1,0,0,0.0,98.2,88.0,16.69,180.5,69.0,15.34,223.6,69.0,10.06,9.3,2.0,2.51,2.0,502.29999999999995,226.0,42.09,2.222566371681416
24.0,0,0,0,0.0,149.0,73.0,25.33,131.0,81.0,11.14,238.6,69.0,10.74,8.6,3.0,2.32,2.0,518.6,223.0,47.21,2.325560538116592
109.0,2,0,1,35.0,230.5,116.0,39.19,265.8,130.0,22.59,269.7,69.0,12.14,10.6,6.0,2.86,5.0,766.0,315.0,73.92,2.4317460317460315
87.0,0,0,1,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,542.4,322.0,51.29,1.684472049689441
189.0,2,0,0,0.0,219.9,80.0,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1.0,493.80000000000007,266.0,55.440000000000005,1.8563909774436094
87.0,2,0,0,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2.0,623.7,227.0,53.0,2.7475770925110132
101.0,1,0,0,0.0,231.3,87.0,39.32,224.7,88.0,19.1,214.6,69.0,9.66,7.2,7.0,1.94,1.0,670.6,244.0,68.08,2.748360655737705
64.0,1,1,0,0.0,146.7,83.0,24.94,148.3,91.0,12.61,238.6,69.0,10.74,12.5,3.0,3.38,3.0,533.6,243.0,48.29,2.1958847736625517
145.0,1,0,0,0.0,175.8,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,3.35,1.0,676.7,277.0,63.41,2.4429602888086643
124.0,1,0,0,0.0,254.3,113.0,43.23,78.9,104.0,6.71,153.2,69.0,6.89,11.8,2.0,3.19,2.0,486.40000000000003,286.0,56.83,1.7006993006993008
161.0,1,0,0,0.0,173.4,100.0,29.48,213.7,74.0,18.16,141.5,69.0,6.37,11.5,4.0,3.11,1.0,528.6,243.0,54.01,2.1753086419753087
125.0,0,0,0,0.0,106.1,95.0,18.04,157.6,113.0,13.4,192.5,69.0,8.66,8.1,3.0,2.19,1.0,456.2,277.0,40.099999999999994,1.6469314079422381
209.0,2,0,0,0.0,255.1,124.0,43.37,230.6,110.0,19.6,218.0,69.0,9.81,8.5,5.0,2.3,3.0,703.7,303.0,72.78,2.3224422442244226
107.0,1,0,0,0.0,206.9,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0.0,618.5999999999999,265.0,64.19,2.334339622641509
130.0,1,0,0,0.0,176.9,109.0,30.07,90.7,104.0,7.71,238.0,69.0,10.71,9.5,2.0,2.57,1.0,505.6,282.0,48.49,1.7929078014184399
112.0,0,0,1,29.0,198.8,122.0,33.8,238.6,114.0,20.28,289.5,69.0,13.03,11.5,5.0,3.11,1.0,726.9,305.0,67.11,2.38327868852459
84.0,0,0,0,0.0,146.8,133.0,24.96,171.7,73.0,14.59,234.5,69.0,10.55,9.9,3.0,2.67,1.0,553.0,275.0,50.099999999999994,2.0109090909090908
82.0,1,0,0,0.0,306.3,111.0,52.05,187.0,104.0,15.39,258.1,69.0,12.15,11.7,3.0,3.16,0.0,751.4000000000001,284.0,79.59,2.645774647887324
61.0,1,0,0,0.0,250.0,130.0,44.2,220.5,129.0,16.89,233.7,69.0,10.56,9.0,4.0,2.43,1.0,704.2,328.0,71.65,2.146951219512195
116.0,0,0,0,0.0,146.4,79.0,25.1,169.5,83.0,15.26,166.8,69.0,7.55,9.7,2.0,2.62,6.0,482.7,231.0,47.91,2.0896103896103897
76.0,2,1,0,0.0,238.0,124.0,39.97,231.8,92.0,19.7,227.2,69.0,9.91,9.9,1.0,2.67,1.0,697.0,285.0,69.58,2.4456140350877194
98.0,1,0,0,0.0,231.2,125.0,37.92,296.4,72.0,26.79,195.1,69.0,8.87,12.4,1.0,3.35,0.0,722.6999999999999,266.0,73.58000000000001,2.7169172932330823
62.0,0,0,1,42.0,137.3,95.0,23.34,184.2,94.0,15.66,231.4,70.0,10.41,10.2,3.0,2.75,0.0,552.9,259.0,49.41,2.1347490347490345
82.0,1,0,1,33.0,137.8,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.97,2.0,641.4000000000001,293.0,55.510000000000005,2.1890784982935156
86.0,1,0,0,0.0,217.8,93.0,37.03,214.7,95.0,18.25,228.7,70.0,10.29,11.3,7.0,3.05,0.0,661.2,258.0,65.57,2.562790697674419
89.0,1,0,0,0.0,82.3,77.0,13.99,167.2,80.0,14.21,194.7,70.0,8.76,7.2,4.0,1.94,1.0,444.2,227.0,36.96,1.956828193832599
120.0,1,0,0,0.0,184.5,103.0,31.37,209.0,86.0,17.77,169.7,70.0,7.64,10.2,6.0,2.75,2.0,563.2,259.0,56.78,2.1745173745173747
54.0,0,0,0,0.0,159.8,99.0,27.17,264.0,64.0,22.44,115.7,70.0,5.21,9.7,7.0,2.62,2.0,539.5,233.0,54.82,2.315450643776824
61.0,1,0,0,0.0,260.0,123.0,44.2,210.5,127.0,17.89,234.7,70.0,10.56,9.0,3.0,2.43,1.0,705.2,320.0,72.65,2.2037500000000003
84.0,2,0,0,0.0,169.5,96.0,28.82,157.6,94.0,13.4,98.2,70.0,4.42,10.6,7.0,2.86,0.0,425.3,260.0,46.64,1.6357692307692309
196.0,1,0,0,0.0,234.0,109.0,39.78,249.5,114.0,21.21,173.1,70.0,7.79,9.1,5.0,2.46,2.0,656.6,293.0,68.78,2.2409556313993173
115.0,1,1,0,0.0,180.0,119.0,30.6,198.8,126.0,16.9,217.1,70.0,9.77,12.4,3.0,3.35,1.0,595.9,315.0,57.269999999999996,1.8917460317460317
139.0,1,0,0,0.0,211.1,103.0,35.89,206.9,108.0,17.59,193.9,70.0,8.73,5.6,4.0,1.51,0.0,611.9,281.0,62.21000000000001,2.1775800711743774
68.0,1,0,1,29.0,239.5,82.0,40.72,203.8,105.0,17.32,167.8,70.0,7.55,9.9,6.0,2.67,0.0,611.1,257.0,65.59,2.3778210116731517
96.0,2,0,1,18.0,172.7,86.0,29.36,133.4,113.0,11.34,259.5,70.0,11.68,9.8,3.0,2.65,1.0,565.6,269.0,52.38,2.1026022304832717
65.0,1,1,0,0.0,276.9,124.0,47.24,167.8,107.0,12.24,269.9,70.0,11.56,9.2,10.0,2.48,0.0,714.5999999999999,301.0,71.04,2.374086378737541
146.0,2,0,0,0.0,152.4,104.0,23.53,153.9,117.0,14.51,66.37500000000003,70.0,2.9799999999999995,3.9,10.0,1.05,4.0,372.67500000000007,291.0,41.019999999999996,1.2806701030927838
140.0,1,0,0,0.0,131.3,107.0,18.45,253.4,89.0,20.43,207.4,70.0,9.74,7.7,3.0,2.08,4.0,592.1,266.0,48.62,2.2259398496240603
127.0,2,0,1,36.0,183.2,117.0,31.14,126.8,76.0,10.78,263.3,71.0,11.85,11.2,8.0,3.02,1.0,573.3,264.0,53.77,2.171590909090909
106.0,1,0,0,0.0,212.9,110.0,36.19,187.0,69.0,15.9,128.1,71.0,5.76,6.3,3.0,1.7,3.0,528.0,250.0,57.849999999999994,2.112
94.0,0,0,0,0.0,136.2,114.0,23.15,165.1,118.0,14.03,137.9,71.0,6.21,9.6,5.0,2.59,0.0,439.19999999999993,303.0,43.39,1.4495049504950492
68.0,1,0,1,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,628.5999999999999,305.0,61.400000000000006,2.0609836065573766
72.0,1,0,1,37.0,220.0,80.0,37.4,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0,590.1,253.0,62.75,2.332411067193676
27.0,2,0,0,0.0,72.7,75.0,12.36,208.6,117.0,17.73,66.37500000000003,71.0,2.9799999999999995,9.9,3.0,2.67,1.0,347.67500000000007,263.0,33.07,1.3219581749049432
81.0,2,0,0,0.0,203.5,89.0,34.6,289.6,69.0,24.62,212.9,71.0,9.58,8.7,3.0,2.35,3.0,706.0,229.0,68.8,3.0829694323144103
94.0,2,0,1,28.0,233.2,88.0,39.64,113.3,102.0,9.63,118.0,71.0,5.31,16.1,4.0,4.35,0.0,464.5,261.0,54.580000000000005,1.7796934865900382
73.0,2,0,0,0.0,234.7,102.0,39.9,195.7,110.0,16.63,253.4,71.0,11.4,8.4,8.0,2.27,2.0,683.8,283.0,67.93,2.4162544169611304
115.0,1,0,1,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,6.0,613.4,255.0,57.61,2.405490196078431
116.0,0,0,0,0.0,159.4,79.0,27.1,179.5,88.0,15.26,167.8,71.0,7.55,9.7,2.0,2.62,6.0,506.7,238.0,49.91,2.1289915966386554
81.0,1,0,0,0.0,198.4,93.0,33.73,210.9,108.0,17.93,193.3,71.0,8.7,10.4,6.0,2.81,2.0,602.6,272.0,60.36,2.215441176470588
90.0,0,0,0,0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1.0,542.8,315.0,47.28,1.7231746031746031
124.0,1,0,0,0.0,251.5,85.0,42.76,214.2,98.0,18.21,186.1,71.0,8.37,11.1,6.0,3.0,3.0,651.8,254.0,69.34,2.5661417322834645
65.0,1,1,0,0.0,277.9,123.0,47.24,155.8,112.0,13.24,256.9,71.0,11.56,9.2,10.0,2.48,0.0,690.5999999999999,306.0,72.04,2.2568627450980387
110.0,0,0,0,0.0,196.1,103.0,33.34,199.7,123.0,16.97,135.9,71.0,6.12,12.9,1.0,3.48,3.0,531.6999999999999,297.0,56.43,1.79023569023569
153.0,2,0,0,0.0,122.5,145.0,20.83,273.3,103.0,23.23,197.8,71.0,8.9,8.0,3.0,2.16,2.0,593.6,319.0,52.96,1.8608150470219436
138.0,2,0,1,33.0,155.2,139.0,26.38,268.3,79.0,22.81,186.4,71.0,8.39,9.7,4.0,2.62,3.0,609.9,289.0,57.58,2.1103806228373703
73.0,1,0,0,0.0,203.3,45.0,34.56,141.9,87.0,12.06,200.7,71.0,9.03,8.5,6.0,2.3,0.0,545.9000000000001,203.0,55.650000000000006,2.6891625615763552
98.0,1,0,0,0.0,217.2,121.0,36.92,303.4,73.0,25.79,197.1,71.0,8.87,12.4,2.0,3.35,0.0,717.6999999999999,265.0,71.58,2.7083018867924524
48.0,2,0,0,0.0,188.4,63.0,32.03,165.9,89.0,14.1,205.7,71.0,9.26,13.2,2.0,3.56,1.0,560.0,223.0,55.39,2.5112107623318387
143.0,2,0,0,0.0,202.8,109.0,34.48,165.8,104.0,14.09,143.9,71.0,6.48,4.6,4.0,1.24,1.0,512.5,284.0,55.05,1.8045774647887325
67.0,0,0,0,0.0,167.8,91.0,28.53,167.7,69.0,14.25,110.3,71.0,4.96,8.4,10.5,2.27,1.0,445.8,231.0,47.74,1.92987012987013
48.0,1,0,1,34.0,198.0,70.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.05,1.0,689.6,262.0,66.73,2.6320610687022903
93.0,1,0,0,0.0,141.7,95.0,24.09,221.0,100.0,18.79,227.1,71.0,10.22,10.2,3.0,2.75,0.0,589.8,266.0,53.099999999999994,2.2172932330827066
33.0,1,0,0,0.0,213.9,88.0,36.36,239.8,119.0,20.38,148.7,71.0,6.69,9.8,10.5,2.65,2.0,602.4000000000001,278.0,63.42999999999999,2.166906474820144
42.0,1,0,0,0.0,298.9,109.0,50.66,230.2,59.0,20.74,143.1,71.0,6.62,5.8,3.0,1.57,1.0,672.1999999999999,239.0,78.02,2.81255230125523
209.0,2,0,0,0.0,256.1,130.0,44.37,229.6,108.0,20.6,216.0,71.0,9.81,8.5,5.0,2.3,3.0,701.7,309.0,74.78,2.2708737864077673
96.0,1,0,1,21.0,247.6,95.0,42.09,256.3,150.0,21.79,158.6,72.0,7.14,10.8,6.0,2.92,2.0,662.5,317.0,71.02,2.089905362776025
84.0,2,0,1,42.0,165.3,97.0,28.1,223.5,118.0,19.0,260.8,72.0,11.74,7.6,7.0,2.05,3.0,649.6,287.0,58.84,2.2634146341463417
100.0,1,0,1,38.0,177.1,88.0,30.11,163.7,108.0,13.91,242.7,72.0,10.92,7.4,2.0,2.0,0.0,583.5,268.0,54.94,2.1772388059701493
77.0,1,0,0,0.0,221.8,84.0,37.71,166.0,125.0,14.11,210.2,72.0,9.46,13.2,4.0,3.56,1.0,598.0,281.0,61.28,2.1281138790035588
68.0,1,1,1,39.0,142.0,140.0,24.14,241.6,89.0,20.54,302.0,72.0,13.59,11.3,5.0,3.05,1.0,685.6,301.0,58.269999999999996,2.2777408637873755
113.0,2,0,0,0.0,92.6,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,3.89,3.0,430.0,249.0,38.03,1.7269076305220883
45.0,1,0,0,0.0,211.3,87.0,35.92,165.7,97.0,14.08,265.9,72.0,11.97,13.3,6.0,3.59,1.0,642.9,256.0,61.97,2.511328125
46.0,1,0,0,0.0,124.8,133.0,21.22,157.3,143.0,13.37,199.3,72.0,8.97,8.6,4.0,2.32,2.0,481.40000000000003,348.0,43.559999999999995,1.3833333333333335
179.0,0,0,0,0.0,234.5,134.0,39.87,164.2,94.0,13.96,191.4,72.0,8.61,6.1,4.0,1.65,1.0,590.1,300.0,62.44,1.967
166.0,1,1,1,28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1.0,557.9,274.0,57.230000000000004,2.036131386861314
62.0,0,0,0,0.0,321.1,105.0,54.59,265.5,122.0,22.57,180.5,72.0,8.12,11.5,2.0,3.11,4.0,767.1,299.0,85.28,2.565551839464883
147.0,1,0,0,0.0,130.6,83.0,22.2,208.1,144.0,17.69,204.6,72.0,9.21,15.6,3.0,4.21,3.0,543.3,299.0,49.1,1.8170568561872908
56.0,1,0,0,0.0,137.2,111.0,23.32,165.9,119.0,14.1,182.3,72.0,8.2,14.3,4.0,3.86,1.0,485.40000000000003,302.0,45.620000000000005,1.6072847682119207
73.0,1,0,0,0.0,160.1,110.0,27.22,213.3,72.0,18.13,174.1,72.0,7.83,13.0,4.0,3.51,0.0,547.5,254.0,53.17999999999999,2.155511811023622
157.0,0,0,0,0.0,240.2,67.0,40.83,153.0,98.0,13.01,249.0,72.0,11.21,10.2,6.0,2.75,2.0,642.2,237.0,65.05,2.709704641350211
85.0,1,0,0,0.0,259.8,85.0,44.17,242.3,117.0,20.6,168.8,72.0,7.6,5.4,1.0,1.46,0.0,670.9000000000001,274.0,72.37,2.448540145985402
146.0,2,0,0,0.0,115.6,77.0,19.65,213.6,100.0,18.16,218.4,72.0,9.83,10.7,6.0,2.89,1.0,547.6,249.0,47.64,2.1991967871485945
105.0,1,0,0,0.0,193.7,108.0,32.93,183.2,124.0,15.57,293.7,72.0,13.22,10.8,5.0,2.92,1.0,670.5999999999999,304.0,61.72,2.2059210526315787
70.0,1,0,0,0.0,177.4,125.0,30.16,226.2,104.0,19.23,254.1,72.0,11.43,10.9,4.0,2.94,0.0,657.7,301.0,60.82,2.185049833887043
97.0,2,0,0,0.0,144.2,91.0,24.51,226.7,137.0,19.27,144.6,72.0,6.51,13.8,4.0,3.73,3.0,515.5,300.0,50.29,1.7183333333333333
102.0,0,0,0,0.0,156.5,67.0,26.61,204.3,103.0,17.37,141.9,72.0,6.39,9.9,2.0,2.67,2.0,502.70000000000005,242.0,50.370000000000005,2.0772727272727276
172.0,2,0,0,0.0,169.8,123.0,28.87,183.1,94.0,15.56,336.17499999999995,72.0,15.14,12.7,7.0,3.43,2.0,689.0749999999999,289.0,59.57,2.384342560553633
63.0,0,0,0,0.0,149.3,104.0,25.38,273.6,75.0,23.26,206.6,72.0,9.3,9.1,4.0,2.46,0.0,629.5,251.0,57.94,2.50796812749004
71.0,0,0,0,0.0,141.2,132.0,24.0,149.1,90.0,12.67,171.4,72.0,7.71,7.0,2.0,1.89,2.0,461.69999999999993,294.0,44.38,1.570408163265306
127.0,2,1,0,0.0,247.5,99.0,42.08,108.5,118.0,9.22,232.0,72.0,10.44,10.6,3.0,2.86,2.0,588.0,289.0,61.739999999999995,2.0346020761245676
34.0,1,0,0,0.0,289.7,97.0,48.93,272.5,65.0,23.16,192.2,72.0,8.02,11.0,10.0,2.97,2.0,754.4000000000001,234.0,80.11,3.2239316239316245
147.0,0,1,1,35.0,142.5,104.0,25.78,179.6,66.0,16.12,231.0,72.0,10.22,11.1,3.0,3.0,3.0,553.1,242.0,52.120000000000005,2.285537190082645
149.0,1,1,1,28.0,127.9,100.0,22.57,165.9,104.0,14.19,152.2,72.0,6.53,8.8,2.0,2.38,5.0,446.0,276.0,43.29,1.6159420289855073
94.0,0,0,1,38.0,170.1,124.0,28.92,193.3,116.0,16.43,105.9,73.0,4.77,12.8,4.0,3.46,1.0,469.29999999999995,313.0,50.120000000000005,1.499361022364217
23.0,0,0,0,0.0,190.2,89.0,32.33,166.4,108.0,14.14,219.8,73.0,9.89,15.0,4.0,4.05,6.0,576.4000000000001,270.0,56.36,2.134814814814815
82.0,1,0,0,0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,73.0,12.15,11.7,4.0,3.16,0.0,751.4000000000001,282.0,78.59,2.664539007092199
190.0,0,0,0,0.0,150.9,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,599.4,288.0,56.58,2.08125
42.0,1,0,0,0.0,92.2,108.0,15.67,211.2,120.0,17.95,129.1,73.0,5.81,13.1,6.0,3.54,1.0,432.5,301.0,39.43,1.43687707641196
83.0,1,0,0,0.0,159.3,104.0,27.08,202.3,98.0,17.2,229.0,73.0,10.31,9.5,3.0,2.57,2.0,590.6,275.0,54.59,2.1476363636363636
48.0,0,0,0,0.0,198.2,73.0,33.69,202.8,115.0,17.24,146.4,73.0,6.59,5.1,5.0,1.38,1.0,547.4,261.0,57.519999999999996,2.0973180076628353
16.0,1,1,0,0.0,110.0,91.0,18.7,147.3,75.0,12.52,190.5,73.0,8.57,6.4,7.0,1.73,0.0,447.8,239.0,39.79,1.8736401673640168
89.0,1,0,0,0.0,141.1,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.92,2.0,526.2,291.0,51.279999999999994,1.8082474226804126
47.0,1,0,0,0.0,155.3,116.0,26.4,188.2,85.0,16.0,247.0,73.0,11.12,12.3,4.0,3.32,3.0,590.5,274.0,53.519999999999996,2.1551094890510947
126.0,0,0,1,24.0,58.9,125.0,10.01,305.5,90.0,25.97,158.9,73.0,7.15,12.1,6.0,3.27,0.0,523.3,288.0,43.129999999999995,1.8170138888888887
75.0,1,0,1,39.0,198.2,107.0,33.69,280.4,132.0,23.83,129.6,73.0,5.83,11.3,7.0,3.05,1.0,608.1999999999999,312.0,63.349999999999994,1.949358974358974
102.0,2,0,0,0.0,195.7,116.0,33.27,209.1,87.0,17.77,201.1,73.0,9.05,8.3,3.0,2.24,1.0,605.9,276.0,60.09,2.1952898550724638
10.0,2,0,0,0.0,183.0,103.0,31.11,214.8,77.0,18.26,206.4,73.0,9.29,8.7,6.0,2.35,2.0,604.2,253.0,58.660000000000004,2.3881422924901186
125.0,0,0,0,0.0,212.3,89.0,36.09,215.4,127.0,18.31,186.8,73.0,8.41,11.3,2.0,3.05,2.0,614.5,289.0,62.81,2.1262975778546713
180.0,1,0,0,0.0,224.9,105.0,38.23,250.0,101.0,21.25,216.1,73.0,9.72,6.7,5.0,1.81,3.0,691.0,279.0,69.2,2.4767025089605736
